,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,192.70175557792552,349.6109297031227,inf,103.31237212069001,231.53020768723258,inf,317.89707048254456,14.377480065190841,329.9259897074829,132.7832987112335,454.6885627443975,232.54829874658446,241.07240172460382,131.66697947325724,291.3917198077686,239.2696786788451,180.814779767485,167.59518820561792,521.596752543105,inf,179.2199782924778,151.12778071701996,321.85907802781196,23.58914466909191,182.42200302784897,472.9647894434601,inf,151.2148079367804,inf,264.6105138897837,1074.5874402862617,inf,255.0358081073129,24.013187066139306,384.60263971506805,inf,293.76149459394935,667.3324902916473,28.817027258297944,293.1357930354094,102.77909151189625,105.16689970044072,293.71460549839696,0.011513380447779732,500.28301356142293,359.2404939208176,114.52127445982974,278.4554417113035,155.68017149473746,367.1417477241248,257.93560021419086,528.8079894685757,inf,203.43508921769495,468.0607036325029,633.2859005362144,140.63602497916634,291.9433109908048,367.57697135274725,263.5663068718025,357.6621551999123,87.21572684238407,431.8340404332041,544.7125807308005,245.7301489382848,1728.613761295336,325.2017490754186,1352.593297907521,0.0,inf,163.19345661347396,76.35985650808918,229.27799188812892,225.17604177257707,0.0,118.46106379186016,934.1314317830231,inf,1377.1347328246482,352.4761421144919,75.28172721313291,147.15803250753535,310.5354821075769,915.6976103877846,176.61479457989088,146.49199144919422,808.6350856382128,766.8187467129229,332.4273904820959,75.48281029864715,506.92079075043415,292.8699431139823,787.1076745621516,151.62987966011707,1271.3248703420718,160.16388793362472,267.1138872757836,98.53252843041764,423.4783581965316,262.4805267295967
11,185.02896648890757,351.96731838452894,inf,101.56355639481323,228.66985859684783,inf,319.6687454114289,11.963836703239396,332.51648436307033,132.39788637048312,452.28053728989795,231.43356764015013,238.4551682372525,130.2025683712629,289.15107016786646,240.96050196701896,180.4506628668629,166.004617765204,515.9083519171544,inf,176.8528565107837,149.12102383883496,321.4754688904541,21.76908470055104,180.90559437564724,465.8104116395201,inf,151.56847247502344,inf,262.2041672051229,1274.7714984571826,inf,254.57728214946252,21.792549626642423,384.1786354926649,inf,293.96607810694957,694.3274764191734,24.362765541410198,287.51314652187034,97.62059731376876,104.77060141425433,305.5736921115267,0.004971375037302371,532.1408760465733,353.4630115798397,115.60436972671006,278.3844719229454,153.50692838416697,366.1617746200744,259.44374749365284,535.7713169582188,inf,201.9779707897818,461.52338892211594,629.6762513490979,140.10346548777153,307.03676613295823,364.00683893027326,262.172406310268,359.1398632905624,78.88096286632073,429.0347355365303,542.366063401528,233.0472886161969,2185.842347520196,321.85833452755867,1606.284218061712,0.0,inf,160.99311119068835,72.13838700970388,229.13457615049109,220.42135615463437,0.0,117.72812143325606,925.5511967766872,inf,1389.8991651453978,350.5352118844615,68.60748618414777,145.16411090181586,316.20807733078533,915.4864253882305,173.4907589788269,143.78072258994146,807.4831630656939,767.4077161337227,330.0724312198692,74.26963763334099,489.5520610518276,299.89362883502616,799.3184049401608,150.65338256177046,1273.7793626887178,158.29102366320183,263.134982201113,91.65328261741935,424.16257141426775,260.9008759848823
12,177.6616841775938,354.3395891998907,inf,99.84434367175496,225.84484656680002,inf,321.45029407727117,9.955387732257533,335.12731892145405,132.0135927146415,449.88526471080513,230.32418004921922,235.86634908135645,128.75444457140176,286.9276499496243,242.66327362829057,180.08727920894083,164.42914271239042,510.2819875318889,inf,174.51699946632905,147.14091377005215,321.0923169593095,20.089454507466392,179.40179108443436,458.76425567979334,inf,151.92296417171292,inf,259.81970364325144,1512.2476890720702,inf,254.11958057017915,19.777267295741215,383.75509871266087,inf,294.17080409748536,722.4144658383523,20.597001193272334,281.9983481611919,92.72100852140693,104.3757964908283,317.91160385852777,0.002146595422049062,566.0274370375909,347.7784455519311,116.69770846461942,278.31352022261905,151.36402302035185,365.18441725583193,260.96071289754065,542.8263373320348,inf,200.53128907719213,455.07737964132593,626.0871767038165,139.57292268884166,322.91055218029686,360.4713818180264,260.7858775512924,360.6236766433137,71.34270994453348,426.2535767496368,540.0296544188797,221.01902825526392,2764.010605025081,318.54929378263984,1907.5571298376599,0.0,inf,158.82243313373985,68.1502967440822,228.9912501208694,215.76706769771957,0.0,116.9997139360135,917.0497734131877,inf,1402.7819088619663,348.60496949882037,62.52496236147585,143.19720598898093,321.9842946468637,915.275289093733,170.42198261275473,141.11963380370452,806.3328814380667,767.997137923456,327.734154798123,73.07596328705638,472.77843965583514,307.08575847552265,811.7185654827881,149.6831741090735,1276.238593818361,156.44005958901343,259.21534654801644,85.25432512858676,424.84789011406275,259.3307318367386
13,170.58774430711267,356.7278491952913,inf,98.15423284796097,223.05473503924466,inf,323.24177150748073,8.284110470410237,337.7586530863589,131.6304144966514,447.5026774680359,229.2201103594012,233.30563577307726,127.32242692494414,284.72132666781755,244.37807809704205,179.72462731714666,162.868619783653,504.7169828359522,inf,172.21199421720175,145.18709667984177,320.709621689455,18.53941899529408,177.9104883703676,451.82468452918243,inf,152.2782849614253,inf,257.4569242008144,1793.9631344688632,inf,253.66270188732202,17.948349706131104,383.33202885972526,inf,294.375672664782,751.6376323518058,17.413312845562352,276.5893293146918,88.06733064328668,103.98247930275413,330.74767389011447,0.0009268807666665945,602.0718834072491,342.1853015112376,117.8013875521076,278.24258660571434,149.25103189849705,364.2096686494764,262.4865479853535,549.974257999128,inf,199.09496932620328,448.72140054458595,622.518559328095,139.04438894558015,339.60501220310186,356.97026322818,259.4066816082547,362.1136204825156,64.52484956168033,423.49044644285743,537.7033102380369,209.6115820139436,3495.10779373375,315.27427344197,2265.3364595621597,0.0,inf,156.68102243607194,64.38268360064247,228.84801374315063,211.21105647409144,0.0,116.2758132420358,908.6264377875218,inf,1415.784060582963,346.6853561043362,56.98169595969337,141.25695170564458,327.86602693512185,915.0642014930596,167.40748803344974,138.5077963593768,805.1842384177609,768.5870124295732,325.41244303342575,71.90147387946789,456.5795362461822,314.45037170283837,824.3110948993617,148.71921380312025,1278.7025728799667,154.61073962277663,255.3540974443802,79.30212367264835,425.5343160820421,257.7700370729124
14,163.79546688693887,359.1322061383079,inf,96.49273130228589,220.2990928496199,inf,325.0432330361406,6.893401656632256,340.4106478154627,131.24834847888042,445.1327083801935,228.12133307908925,230.772723177671,125.90633629791171,282.53196885596356,246.1050004043197,179.36270571788177,161.3229070751171,499.21266865628394,inf,169.93743327559034,143.2592234357323,320.32738253661677,17.108979069358437,176.4315823206348,444.99008591546425,inf,152.63443678326172,inf,255.11563168417754,2128.159131000644,inf,253.20664462141505,16.288562638931715,382.90942541909544,inf,294.5806839081337,782.0429366842772,14.721728731873341,271.2840610223086,83.64722138287948,103.59064424382903,344.1020159566192,0.00040021885204449966,640.4116286071102,336.6821091643884,118.91550478396198,278.1716710676223,147.16753742579274,363.23752183772297,264.02130461805854,557.2163022677291,inf,197.6689373185216,442.45419419746065,618.9702826180957,138.51785665010942,357.1625750064485,353.5031496439969,258.034779700719,363.60972013673404,58.358537462263804,420.7452277490444,535.3869875017639,198.79290783797833,4419.584522436214,312.0329237401657,2690.220489206712,0.0,inf,154.56848448443623,60.82335874759601,228.70486696125653,206.75124731916318,0.0,115.55639146682731,900.2804726439383,inf,1428.9067270812805,344.77631317185546,51.92987811286536,139.3429869484062,333.8552016523615,914.8531625749799,164.44631508219612,135.94429871477593,804.0372316705359,769.1773399997916,323.10717857957303,70.74586106695236,440.9356591441297,321.9916050647289,837.0989774886361,147.76146140581795,1281.171309040163,152.80281067075745,251.5503651692762,73.76548708240607,426.2218511072169,256.2187348254631
15,157.27363698771674,361.5527685228746,inf,94.85935475240754,217.57749416001727,inf,326.8547343057167,5.736160396386788,343.0834653302418,130.86739143309353,442.775290621673,227.02782283887183,228.26730947312825,124.50599554866908,280.3594460584881,247.84412618205016,179.00151294051497,159.7918640296538,493.7683831176538,inf,167.6929145357467,141.35694954122312,319.9455989571698,15.78890713188188,174.96496988621368,438.2588719547101,inf,152.99142158085846,inf,252.79563069296955,2524.61223970599,inf,252.7514072956421,14.78226562254749,382.4872878765764,inf,294.7858379269041,813.6781987673438,12.446184064860285,266.0805532415254,79.448957904912,103.2002857289759,357.9955559256569,0.0001728109324221561,681.1928365334344,331.267421863994,120.04015887987295,278.10077360373526,145.11312783888502,362.2679698758732,265.56503495985345,564.5537095545544,inf,196.25311936744728,436.27452072786195,615.4422306346079,137.99331822336129,375.6278629625944,350.0697107880584,256.6701332533443,365.11200103918156,52.78150848656946,418.017804558625,533.0806430395993,188.53261745837176,5588.59082571852,308.82489850779774,3194.795302922203,0.0,inf,152.4844299861742,57.460807199124694,228.561809719144,202.38560888630988,0.0,114.84142089841939,892.011167314863,inf,1442.151025388304,342.8777824945187,47.32593853865989,137.45495550664518,339.95378146450804,914.6421723282666,161.537520583963,133.42824619851154,802.8918588654765,769.7681209820954,320.8182449216563,69.60882146163824,425.82779137091444,329.7136943127503,850.0852438460402,146.80987693820734,1283.6448114832758,151.01602259875426,247.8032929570632,68.61540186446936,426.91049698148885,254.67676856869096
16,151.01148622396025,363.9896455741781,inf,93.25362711367188,214.88951839337557,inf,328.6763312687765,4.773192936091168,345.7772691258942,130.48754014042595,440.43035772077707,225.93955439094677,225.78909611420903,123.12122950576489,278.20362882295194,249.59554166728674,178.64104751737656,158.27535142409863,488.3834715630732,inf,165.47804120290022,139.47993507422544,319.56427040813696,14.570687555849497,173.5105488746915,431.6294787823725,inf,153.34924130239764,inf,250.49672760377436,2994.9202895727285,inf,252.29698843584225,13.415264549695138,382.06561571853985,inf,294.9911348205258,846.5931729481982,10.522371427820087,260.976854100891,75.46140574453581,102.81139819416377,372.4500645723544,7.461822003650773e-05,724.5709787527029,325.93981622836,121.17544949318128,278.02989420944664,143.08739712249863,361.30100583776533,267.1177914799396,571.9877355969215,inf,194.8474423140667,430.18115758075925,611.9342880992596,137.470766114968,395.0478054182976,346.6696195908023,255.31270389479965,366.6204887281501,47.737447839902316,415.308061514691,530.7842338670521,178.80189103463653,7066.8062255066825,305.6498551344213,3794.00761704239,0.0,inf,150.4284748974795,54.28415056255799,228.418841960805,198.11215272163406,0.0,114.13087399630288,883.8178176603838,inf,1455.5180828889972,340.989706185986,43.13016975886428,135.59250599622598,346.1637648897811,914.4312307416947,158.6801780469898,130.95876069774135,801.7481176749877,770.3593557247364,318.54552637017383,68.49005655175584,411.2375675303672,337.6209767813913,863.2729715818958,145.86442067879378,1286.123089411363,149.25012819749074,244.11203680440588,63.824880160596905,427.6002554996549,253.14408211707683
17,144.99867497405424,366.44294725358617,inf,91.67508036032733,212.23475016848786,inf,330.5080801897171,3.9718852386871686,348.4922239813404,130.10879139135585,438.0978435578418,224.85650260853848,223.33778779686804,121.75186494601924,276.0643886923372,251.35933370648561,178.2813079837524,156.77323135659148,483.0572864750751,inf,163.2924217231109,137.62784462632092,319.1833963471883,13.44646175171231,172.06821794314433,425.10036618995196,inf,153.70789790061792,inf,248.21873055397162,3552.841660127168,inf,251.84338657050483,12.17467792378177,381.64440843192386,inf,295.19657468850073,880.8396262407797,8.895923432275499,255.97104916785946,71.67398927694933,102.42397609632853,387.4881916935249,3.221948220159493e-05,770.711427211084,320.6978917673163,122.32147721970814,277.959032880151,141.08994492919572,360.336622815725,268.67962695430543,579.5196526676591,inf,193.45183352347235,424.17289927631504,608.4463403907508,136.9501928031534,415.47175796528734,343.302552159366,253.9624534566852,368.13520884744497,43.175422446428634,412.6158840081195,528.4977171847999,169.57339620355654,8936.018360664164,302.5074545319857,4505.607537675222,0.0,inf,148.4002403526273,51.28311184503084,228.27596363026652,193.92893235826793,0.0,113.42472339036729,875.6997260082933,inf,1469.0090374178665,339.1120266786718,39.30638463532783,133.7552917941016,352.48718695361265,914.2203378040417,155.87337736768586,128.53498035170608,800.6060057747906,770.9510445762334,316.2889080551836,67.38927262326779,397.1472514836066,345.7178938242625,876.6652860507811,144.92505316188928,1288.6061520442488,147.5048831484135,240.4757652801687,59.368818323921644,428.29112845941177,251.62061962323543
18,139.2252753082007,368.91278426360975,inf,90.12325438910804,209.6127792358114,inf,332.3500376465033,3.305098402793687,351.22849596930297,129.73114198567723,435.7776823633724,223.7786424853177,220.9130924230663,120.39773057285485,273.9415981973933,253.13558975981212,177.9222928778779,155.2853672340366,477.7891873978522,inf,161.13566971404887,135.80034724282666,318.8029762326402,12.408977472561054,170.63787659107572,418.67001726716023,inf,154.0673933328249,inf,245.96144942572425,4214.6977687129,inf,251.3906002307649,11.04881547424926,381.2236655042321,inf,295.4021576304002,916.4714197423267,7.520876283047456,251.06126073067347,68.07666366915291,102.03801391329385,403.13350159924437,1.3912085182827919e-05,819.7900846874489,315.54027051406496,123.4783436066688,277.88818961124423,139.1203765002548,359.37481392051563,270.25059446751993,587.1507497928453,inf,192.06622088100931,418.2485571713992,604.9782735411086,136.43159079462484,436.9516278770122,339.96818774673244,252.61934397245912,369.65618714682074,39.049366645642365,409.9411581727254,526.2210503778917,160.8212113060822,11299.648185330245,299.3973610986205,5350.674361423921,0.0,inf,146.39935259415802,48.44798220576619,228.13317467159055,189.8340424297998,0.0,112.72294187984649,867.6562010946809,inf,1482.6250373558169,337.2446867219898,35.82160426769021,131.94297097380306,358.92611985553003,914.009493504088,153.1162245407495,126.1560592509365,799.4655208439169,771.5431878853732,314.0482759204972,66.30618068275906,383.53971478866913,354.00899330871107,890.2653610922056,143.99173517596506,1291.0940086195571,145.78004598988963,236.8936593381415,55.223865368960084,428.98311766136067,250.10632557588002
19,133.68175459612135,371.3992680528981,inf,88.59769688512637,207.02320041407032,inf,334.2022605324151,2.7502495152050246,353.98625246646515,129.35458873247288,433.46980871618825,222.7059491348242,218.5147210659647,119.05865699486924,271.83513084904126,254.92439790547775,177.56400074093216,153.8116237596819,472.57854086024406,inf,159.00740389668826,133.99711636365606,318.4230095234547,11.451542030744191,169.21942515341368,412.3369380494959,inf,154.42772956090215,inf,243.72469583011136,4999.850536811617,inf,250.9386279503983,10.02706799705547,380.8033864235332,inf,295.60788374586474,953.5445933433991,6.358370830810676,246.24564709402173,64.65988823944836,101.65350614369255,419.41051003744354,6.007114357805515e-06,871.9940553934341,310.46559666294775,124.64615116167043,277.8173643981232,137.17830258765397,358.41557228128954,271.83074741453737,594.8823329724146,inf,190.69053278854915,412.406959224434,601.5299742319628,135.91495262446514,459.5420060304625,336.66620872117596,251.28333767636997,371.18344948241895,35.31761703820777,407.2837708804456,523.9541910149538,152.52075257671282,14288.472109041997,296.3192426827941,6354.240994716438,0.0,inf,144.42544290400238,45.769589546420505,227.99047502887407,185.82561780242094,0.0,112.02550243227094,859.686558005071,inf,1496.367241727905,335.38762938060745,32.645773561114986,130.155206241803,365.48267364822,913.7986978306163,150.407841374415,123.82116714202733,798.3266605647048,772.1357860012107,311.82351671791537,65.24049638156637,370.3984158788664,362.49893217026164,904.0764197827781,143.06442776201476,1293.5866683927466,144.07537808379948,233.3649121325548,51.36830060604751,429.67622490901215,248.60114479779995
