Time,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96
6/21/22 18:00,1598.04,36.09,140.92,138.28,16.41,13.99,72.53,184.21,6.50,10.71,4.79,28.62,242.16,264.73,18.27,347.39,348.57,336.17,344.26,107.26,1.00,1.00,71.54,351.54,651.15,80.12,-4.37,101.76,117.04,1940.29,104.21,103.00,85.15,3.08,7.61,128.84,40.88,49.04,102.41,165.04,156.54,6.48,211.44,91.43,58.73,7.96,7.97,24.93,36.98,37.09,107.66,67.66,107.33,129.46,132.61,65.11,134.77,133.86,141.08,1131.51,172.82,3507.52,229.46,229.46,214.45,920.12,8.38,80.97,-0.08,59.03,79.19,227.64,240.45,313.81,257.70,282.02,270.10,237.49,308.08,388.87,861.35,326.81,67.64,348.67,59.84,774.56,335.88,94.67,207.14,33.12,336.18,1.83,13.03,53.75,333.43,660.01
6/21/22 18:05,1598.00,36.10,140.76,137.93,16.41,14.01,72.65,184.61,6.51,10.12,4.78,28.45,242.45,265.12,18.37,347.56,348.59,336.25,344.37,106.90,0.99,0.99,66.29,323.75,651.16,80.17,-4.10,101.46,116.49,1943.47,104.31,103.00,81.76,3.08,7.61,127.65,41.13,49.18,99.72,162.28,155.33,6.27,224.80,90.85,58.65,7.96,7.96,24.96,37.57,37.19,107.60,67.64,107.12,129.16,132.10,64.37,135.18,134.35,141.31,1135.05,171.68,3526.70,222.79,222.79,214.16,923.71,8.28,81.17,-0.08,59.29,79.25,228.14,240.82,313.61,257.22,283.99,269.44,237.94,307.71,393.39,861.22,326.58,67.50,349.02,59.49,777.29,336.02,94.74,207.43,33.26,336.16,1.82,13.06,53.04,333.50,656.95
6/21/22 18:10,1598.36,36.08,140.92,138.10,16.45,14.04,72.39,184.59,6.49,9.57,4.79,28.62,242.46,265.56,18.44,348.02,349.09,336.73,344.86,106.84,0.99,0.99,68.35,292.68,651.16,79.94,-4.16,104.04,116.51,1938.26,104.82,103.00,83.52,3.01,7.45,124.50,40.81,49.32,101.67,163.68,156.35,7.08,224.56,90.61,58.68,7.93,7.93,25.00,38.54,37.23,107.60,67.67,107.76,128.73,131.96,64.51,135.23,134.16,141.40,1138.32,172.08,3513.10,208.69,208.69,214.02,922.64,8.08,81.20,-0.09,59.39,79.32,227.93,240.75,313.55,256.77,285.09,269.40,237.70,307.65,393.55,870.08,326.77,67.61,349.47,59.34,778.36,336.25,94.32,208.08,33.30,336.42,1.82,13.01,52.25,333.49,659.08
6/21/22 18:15,1599.03,36.10,140.84,138.22,16.41,14.00,72.35,184.36,6.51,9.27,4.78,28.76,242.24,265.80,18.46,348.35,349.44,336.98,345.07,106.71,0.98,0.98,74.38,330.24,651.15,80.09,-4.17,103.83,116.34,1939.94,104.14,103.00,85.05,2.99,7.35,126.76,39.66,49.49,103.30,165.16,157.48,5.70,223.88,89.59,58.55,7.92,7.92,24.98,39.47,37.23,107.60,67.51,108.13,128.56,131.76,66.79,134.86,133.90,140.91,1141.63,171.24,3508.80,208.25,208.25,213.72,929.49,7.97,81.28,-0.09,59.07,79.37,227.88,240.71,313.72,256.60,283.20,269.38,237.65,307.82,394.17,867.77,326.92,67.50,349.78,60.13,776.87,336.45,95.29,208.93,33.14,336.67,1.82,13.02,51.32,333.68,654.04
6/21/22 18:20,1598.70,36.08,140.82,138.11,16.41,14.01,73.13,184.36,6.54,8.94,4.78,28.51,242.20,265.87,18.56,348.61,349.60,337.17,345.38,106.77,0.97,0.97,71.85,314.97,651.12,80.50,-3.72,102.19,116.41,1939.85,104.27,103.00,81.79,3.01,6.91,125.10,39.82,49.38,100.85,163.72,156.14,5.74,224.51,90.11,58.47,7.95,7.96,24.93,39.89,37.43,107.67,67.44,107.65,128.26,131.34,70.62,135.05,134.12,140.96,1143.79,171.33,3515.53,208.33,208.33,213.60,927.00,8.34,81.31,-0.08,58.94,79.48,227.00,240.14,313.85,256.43,283.67,269.32,237.16,307.85,390.53,867.85,327.08,67.47,350.32,59.28,776.71,336.61,95.36,209.47,33.17,336.79,1.81,13.03,50.51,333.81,650.93
6/21/22 18:25,1597.58,36.10,140.95,138.21,16.47,14.05,73.40,184.39,6.56,8.64,4.78,28.65,241.89,266.15,18.68,348.12,349.34,336.87,344.99,106.84,0.97,0.97,78.30,328.43,651.12,80.73,-4.73,103.76,116.35,1936.27,104.08,103.00,82.72,2.97,7.29,120.24,39.68,49.20,101.58,164.66,156.46,6.21,224.22,90.96,58.77,7.98,7.98,24.93,39.83,37.56,107.54,67.67,107.86,128.17,131.56,69.47,135.03,134.10,140.85,1145.27,170.86,3505.55,225.19,225.19,213.24,925.74,8.36,81.34,-0.08,58.86,79.52,222.96,236.98,313.66,256.25,284.34,268.68,234.01,307.71,390.30,883.51,326.96,67.45,349.65,59.71,774.35,336.79,95.44,209.84,33.44,336.75,1.80,13.03,49.74,333.94,651.30
6/21/22 18:30,1599.33,36.08,140.93,138.25,16.43,14.02,72.89,184.51,6.56,8.70,4.79,28.90,241.79,266.91,18.80,347.66,349.08,336.53,344.37,106.34,0.97,0.97,76.93,351.04,651.12,80.77,-4.59,101.73,115.78,1939.98,103.63,103.00,81.97,3.00,7.61,121.36,38.72,49.39,100.68,164.07,156.01,6.23,224.33,89.90,58.86,7.95,7.95,24.93,39.74,37.60,107.53,67.72,108.48,128.18,131.80,63.20,135.27,134.50,140.93,1146.59,168.29,3524.06,274.70,274.75,212.35,923.30,7.95,81.09,-0.09,58.60,79.66,219.91,234.39,312.94,255.48,280.62,266.92,230.96,306.75,395.08,896.31,326.09,67.52,349.39,59.84,772.75,336.99,95.16,210.51,33.50,336.54,1.78,13.04,49.00,333.93,650.64
6/21/22 18:35,1599.38,36.08,141.18,138.36,16.42,14.03,72.97,184.20,6.54,8.80,4.78,28.74,241.72,267.49,18.81,347.55,348.94,336.41,344.39,105.50,0.97,0.97,66.54,357.62,651.12,80.38,-4.22,101.21,114.49,1943.80,103.35,103.00,79.28,3.19,6.70,116.86,38.76,49.23,98.80,163.05,156.43,7.43,226.37,89.36,58.80,7.92,7.93,24.93,40.14,37.57,107.55,67.49,108.29,127.99,131.53,62.87,136.19,135.25,141.75,1147.49,165.90,3561.74,226.80,226.92,211.91,913.84,7.95,80.72,-0.09,58.26,79.50,217.86,232.37,312.33,254.33,280.22,265.75,228.85,305.88,397.03,897.54,325.23,67.43,348.85,59.54,767.22,337.08,94.94,212.02,33.61,336.37,1.77,13.03,48.25,333.77,651.23
6/21/22 18:40,1597.68,36.09,141.29,138.67,16.48,14.06,72.20,184.07,6.54,8.93,4.78,28.80,241.36,267.74,18.67,347.79,349.18,336.60,344.55,105.04,0.96,0.96,52.63,353.68,651.12,79.91,-4.37,101.02,113.88,1943.84,103.28,103.00,81.29,3.26,4.81,116.98,38.42,49.02,99.49,160.49,156.85,8.45,227.26,88.54,58.79,7.95,7.95,24.93,40.09,37.68,107.57,67.47,107.89,127.93,131.65,61.71,135.35,134.44,141.04,1147.76,165.22,3558.24,320.01,320.01,211.25,915.33,8.20,80.34,-0.09,57.57,79.23,215.85,230.65,312.20,253.46,281.64,265.29,226.83,305.67,397.74,914.54,324.83,67.40,349.14,59.30,768.24,336.97,95.07,213.53,33.45,336.40,1.76,13.03,47.32,333.56,650.14
6/21/22 18:45,1598.32,36.09,141.14,138.59,16.42,14.01,72.91,183.96,6.53,9.15,4.78,28.77,241.02,267.77,18.69,347.49,348.98,336.42,344.29,104.39,0.96,0.96,43.63,304.13,651.12,79.23,-5.41,100.41,112.72,1939.21,103.94,103.00,84.17,3.13,4.81,119.50,38.22,49.01,101.27,158.61,156.64,9.00,225.41,87.08,58.94,8.00,8.00,24.93,39.92,37.77,107.53,67.49,106.88,127.95,131.48,60.76,135.87,135.27,141.23,1148.11,163.99,3570.19,293.17,293.06,210.86,909.65,8.14,80.15,-0.10,56.56,78.94,214.83,229.87,311.98,252.74,279.80,264.55,225.97,305.23,397.32,938.11,324.75,67.08,348.69,59.10,762.73,336.72,95.10,214.36,33.62,336.38,1.76,13.03,46.17,333.55,649.17
6/21/22 18:50,1599.15,36.08,141.25,138.41,16.39,14.00,73.18,183.34,6.51,9.39,4.77,28.37,241.17,267.53,18.72,347.47,348.91,336.44,344.34,103.79,0.97,0.97,41.92,247.61,651.12,78.60,-4.57,101.94,112.23,1939.16,105.00,103.00,88.24,2.90,4.81,129.11,37.83,49.32,105.03,160.75,157.22,7.60,221.55,86.79,58.75,7.98,7.98,24.93,40.23,37.72,107.46,67.42,105.87,127.44,130.61,64.50,135.76,134.82,141.24,1148.18,163.79,3566.69,293.13,293.13,210.68,912.64,8.02,79.86,-0.10,55.65,78.67,214.03,229.09,311.79,252.10,277.10,264.52,225.04,304.95,394.77,961.55,324.29,66.92,348.81,59.07,765.55,336.48,94.96,214.60,42.18,334.69,1.76,13.01,45.36,333.33,645.13
6/21/22 18:55,1597.83,36.08,141.00,138.36,16.44,14.01,72.81,183.07,6.52,9.72,4.78,28.31,241.00,267.04,18.74,347.45,348.89,336.40,344.29,103.28,0.97,0.97,43.18,236.17,651.12,78.34,-3.98,102.75,111.62,1945.91,105.20,103.00,89.81,2.95,5.03,135.94,38.17,49.61,107.26,167.56,158.05,5.40,220.77,89.03,58.77,7.91,7.92,24.93,41.45,37.52,107.52,67.32,105.87,126.65,129.79,72.34,135.13,134.49,140.50,1147.88,161.73,3561.17,323.95,323.92,210.12,917.61,7.92,79.58,-0.10,54.90,78.44,213.54,228.77,311.70,251.78,273.57,264.22,224.68,304.86,393.40,968.96,324.25,67.10,348.58,59.07,765.09,336.19,94.86,214.44,44.51,337.31,1.75,12.99,45.42,333.16,644.05
6/21/22 19:00,1598.65,36.09,140.99,138.17,16.42,14.01,73.48,182.72,6.51,9.92,4.77,28.10,241.02,266.71,18.72,347.13,348.47,336.08,344.02,102.87,0.98,0.98,43.87,235.87,651.12,78.02,-4.46,102.96,111.25,1942.03,105.23,103.00,89.47,2.96,4.81,138.58,39.07,49.51,106.72,168.27,157.68,4.83,220.19,91.25,58.52,7.92,7.93,24.93,42.21,37.36,107.62,67.16,106.65,126.53,129.89,87.99,135.94,135.19,141.12,1148.38,161.85,3565.76,268.67,268.67,210.14,912.40,7.98,79.90,-0.11,54.92,78.12,213.11,228.34,311.43,251.32,274.31,263.77,224.27,304.45,392.20,975.44,323.81,67.51,348.56,59.56,764.27,335.76,95.04,214.07,45.07,338.05,1.76,12.95,45.82,333.21,643.61
6/21/22 19:05,1597.76,36.08,141.05,138.16,16.45,14.04,72.44,182.36,6.51,10.19,4.78,27.87,241.22,266.44,18.69,347.22,348.50,336.18,344.18,102.74,1.00,0.99,44.15,236.35,651.12,77.75,-5.18,102.78,111.15,1940.41,105.36,103.00,89.14,2.96,4.81,139.33,39.61,49.48,106.31,167.40,158.30,4.52,201.54,93.62,58.54,8.01,8.02,24.93,41.89,37.38,107.65,67.24,106.52,127.46,130.97,99.51,135.69,134.83,141.03,1147.95,161.62,3550.80,314.97,315.01,210.10,905.31,7.83,79.83,-0.11,55.21,78.11,212.67,227.93,311.42,251.10,274.51,264.12,223.79,304.46,390.69,973.77,323.66,67.64,348.62,60.16,765.86,335.38,94.81,213.66,45.24,338.11,1.77,12.95,46.46,333.31,648.16
6/21/22 19:10,1599.22,36.09,140.92,138.16,16.39,14.00,72.45,182.31,6.51,10.64,4.78,27.99,241.19,266.20,18.71,347.41,348.51,336.22,344.36,102.68,1.01,1.01,45.45,239.32,651.12,77.74,-4.57,101.16,110.82,1940.89,105.48,103.00,88.99,2.96,4.81,138.40,40.20,49.40,106.80,168.99,158.77,4.25,141.50,94.60,58.70,7.99,8.00,24.93,41.49,37.15,107.58,67.51,106.81,128.23,131.92,98.00,135.82,135.17,140.97,1147.71,159.76,3557.70,325.03,325.03,210.03,908.41,7.63,79.84,-0.10,56.03,78.15,212.59,228.14,311.33,251.01,276.77,263.99,223.94,304.37,389.27,970.06,323.85,67.63,349.05,59.82,767.78,335.08,94.85,213.14,44.75,338.18,1.78,12.96,46.96,333.38,646.03
6/21/22 19:15,1598.26,36.09,141.03,138.08,16.40,13.99,72.79,182.27,6.52,11.12,4.78,27.95,241.12,266.09,18.70,347.48,348.57,336.24,344.38,102.71,1.02,1.02,44.31,239.69,651.12,77.45,-3.42,97.33,110.85,1939.93,105.51,103.00,87.70,2.98,4.81,132.53,40.80,49.09,105.31,167.08,158.53,4.09,115.73,94.39,58.58,7.91,7.92,24.93,41.68,36.80,107.61,67.48,108.02,129.02,132.70,88.05,136.25,135.55,141.56,1147.57,161.96,3572.77,313.56,313.56,210.29,900.90,7.62,79.97,-0.11,56.88,78.18,212.31,227.77,311.25,250.99,277.47,264.08,223.62,304.34,387.92,969.58,323.51,67.62,349.00,59.62,770.32,334.79,94.98,212.67,45.19,338.28,1.78,12.96,47.46,333.40,645.83
6/21/22 19:20,1598.59,36.09,141.14,138.15,16.45,14.05,72.19,182.03,6.52,11.54,4.78,27.80,241.14,265.91,18.70,347.53,348.61,336.37,344.46,102.96,1.02,1.02,43.20,238.41,651.07,77.21,-2.95,95.39,110.98,1941.15,105.57,103.00,84.83,2.99,4.81,125.75,41.66,49.25,101.54,163.73,154.62,4.63,144.89,94.03,58.30,7.89,7.89,24.88,41.72,36.79,107.66,67.42,108.86,129.72,133.17,78.95,136.19,135.30,141.54,1148.07,163.49,3567.13,273.37,273.43,210.44,900.13,7.66,79.95,-0.11,57.71,78.21,212.25,227.70,311.36,251.10,274.85,264.69,223.29,304.65,385.86,960.79,323.51,67.65,349.08,59.56,772.85,334.70,94.91,212.19,44.77,338.20,1.78,13.01,48.01,333.42,645.60
6/21/22 19:25,1598.93,36.08,140.96,138.18,16.46,14.05,72.90,182.02,6.49,12.08,4.78,27.82,241.06,265.82,18.67,347.65,348.58,336.36,344.58,103.40,1.02,1.02,42.91,238.17,651.06,78.29,1.20,97.37,111.17,1945.47,105.66,103.00,85.40,2.95,4.81,123.25,41.69,49.22,101.55,162.27,153.51,5.25,163.87,93.54,58.36,7.92,7.93,24.93,40.78,36.76,107.68,67.57,108.76,130.12,133.39,74.35,135.21,134.32,140.65,1147.47,162.85,3536.09,324.71,324.73,210.12,904.65,7.41,79.87,-0.11,58.13,78.23,212.51,227.95,311.37,251.50,278.55,265.00,223.57,304.92,384.60,946.45,323.86,67.71,349.08,59.91,772.73,334.68,94.55,211.78,43.65,338.06,1.78,13.01,48.30,333.57,652.07
6/21/22 19:30,1598.08,36.09,140.60,137.90,16.37,13.97,73.20,182.21,6.46,12.51,4.78,27.70,241.25,265.99,18.65,347.56,348.51,336.33,344.53,103.21,1.02,1.02,45.86,239.67,651.06,78.85,-0.52,98.36,111.53,1941.87,105.67,103.00,86.89,2.96,4.81,127.16,40.45,49.29,103.92,166.32,155.39,5.06,139.85,92.41,58.53,7.95,7.95,24.93,39.74,36.98,107.57,67.63,107.73,130.04,133.11,72.98,135.18,134.47,140.47,1147.09,162.01,3562.66,324.90,324.90,210.07,912.91,6.61,80.00,-0.11,57.93,78.18,212.89,228.25,311.23,251.77,276.53,265.07,224.04,304.79,383.15,948.27,324.01,68.00,348.95,60.00,771.62,334.75,94.93,211.32,43.38,337.90,1.78,13.01,47.99,333.86,652.55
6/21/22 19:35,1598.08,36.21,140.67,137.69,16.40,13.98,72.85,182.25,6.48,12.68,4.77,27.31,241.85,266.04,18.63,347.48,348.43,336.38,344.62,103.24,1.01,1.01,46.75,240.40,651.06,78.18,-5.13,97.26,111.91,1937.69,105.54,103.00,86.64,2.97,4.81,127.72,40.35,49.36,104.06,165.90,155.43,4.58,130.87,92.50,58.67,7.96,7.97,24.93,39.54,37.11,107.51,67.72,106.81,129.65,132.57,74.60,135.65,135.01,141.05,1147.53,164.83,3593.48,270.62,270.62,210.36,913.01,6.36,80.10,-0.11,57.70,78.24,212.88,228.16,311.21,251.85,271.93,265.35,223.98,304.85,381.60,953.69,323.88,68.28,348.89,60.43,769.98,334.85,95.15,211.12,43.46,337.99,1.77,13.05,47.61,333.81,649.92
6/21/22 19:40,1596.94,36.16,140.74,137.78,16.44,14.03,72.15,181.93,6.51,13.09,4.78,27.41,241.85,265.85,18.63,347.31,348.23,336.21,344.48,103.53,1.00,1.00,48.70,248.22,651.03,78.02,-5.45,96.50,112.03,1944.60,105.31,103.00,85.98,2.97,4.81,127.83,40.81,49.34,102.63,163.38,153.88,4.50,143.34,92.88,58.86,7.95,7.96,24.93,39.31,37.22,107.46,67.76,107.29,129.37,132.34,76.06,135.34,134.46,140.85,1147.29,166.00,3581.41,307.35,307.35,210.44,911.86,6.06,80.12,-0.11,57.20,78.33,213.01,228.24,311.36,252.17,272.94,265.82,223.90,305.14,380.41,958.54,324.09,68.22,348.63,60.82,769.99,334.94,95.11,210.90,43.23,338.09,1.76,13.04,47.19,333.73,651.49
6/21/22 19:45,1596.40,36.08,140.60,137.83,16.38,13.98,73.12,182.20,6.54,13.47,4.79,27.72,241.67,265.64,18.60,347.18,348.20,336.04,344.27,103.70,1.00,1.00,49.86,257.67,651.01,78.39,-4.26,97.00,112.09,1941.60,105.04,103.00,85.44,2.96,4.81,128.88,41.30,49.30,101.85,162.22,152.43,4.57,158.22,93.00,58.78,7.95,7.95,24.93,39.32,37.23,107.22,67.70,107.62,129.43,132.53,77.48,135.20,134.46,140.68,1147.82,165.80,3593.42,324.97,324.97,210.49,917.11,5.76,79.99,-0.11,56.88,78.35,213.52,228.73,311.53,252.63,281.62,266.06,224.44,305.43,379.57,950.86,324.26,68.26,348.37,60.93,771.22,334.98,95.24,210.68,42.18,337.73,1.76,13.01,46.73,333.59,652.59
6/21/22 19:50,1596.96,36.08,140.53,137.75,16.37,13.97,73.56,182.43,6.57,13.53,4.79,28.06,241.57,265.46,18.49,347.34,348.28,336.05,344.38,104.43,1.00,1.00,50.61,257.80,651.01,78.68,-2.74,97.79,112.44,1943.82,105.12,103.00,86.00,2.97,5.03,130.75,41.24,49.28,102.15,161.92,152.08,4.69,163.86,93.01,58.84,7.96,7.96,24.93,39.25,37.34,107.05,67.65,107.53,129.49,132.55,79.16,135.62,134.76,141.21,1147.39,167.17,3602.72,299.01,299.01,210.95,920.61,5.56,79.98,-0.11,56.61,78.29,214.02,229.09,311.68,253.04,285.39,266.47,224.97,305.65,378.26,946.23,324.50,68.30,348.97,60.59,772.74,335.01,95.08,210.47,41.27,337.20,1.77,12.97,46.28,333.60,646.72
6/21/22 19:55,1596.75,36.08,140.57,137.80,16.37,13.97,72.49,182.43,6.50,13.25,4.78,27.97,241.68,265.19,18.36,347.48,348.31,336.08,344.54,105.18,1.03,1.02,54.14,265.11,651.01,79.45,4.67,98.32,112.90,1942.08,105.43,103.00,86.39,2.96,4.81,132.84,40.93,49.25,103.11,162.05,152.27,4.62,162.63,92.95,58.77,7.97,7.97,24.88,38.99,37.42,106.96,67.65,107.15,129.44,132.39,81.93,135.50,134.54,141.08,1147.02,166.97,3555.72,280.17,280.17,211.19,912.87,5.61,79.95,-0.10,56.39,78.28,214.54,229.58,311.96,253.54,289.27,266.94,225.51,306.05,377.15,927.07,325.12,68.35,348.94,60.04,772.49,335.00,94.16,210.32,39.77,336.59,1.78,12.96,46.08,333.61,643.24
6/21/22 20:00,1596.64,36.08,140.41,137.68,16.41,13.99,72.78,182.63,6.46,13.09,4.78,28.04,241.63,264.99,18.33,347.52,348.17,336.02,344.51,104.21,1.05,1.05,59.66,285.46,651.01,80.38,4.28,98.09,113.17,1940.77,105.27,103.00,86.02,2.98,4.81,134.93,40.69,49.31,102.81,162.06,152.20,4.60,165.45,93.00,58.64,7.97,7.97,24.93,38.91,37.40,106.97,67.66,107.05,129.28,132.04,84.44,134.98,134.21,140.43,1146.47,162.79,3544.97,323.80,323.80,210.97,919.35,5.68,80.16,-0.10,56.57,78.24,215.18,230.31,311.91,253.90,287.04,266.67,226.32,306.00,376.47,919.00,325.03,68.39,348.89,60.68,776.27,335.11,94.45,210.10,38.56,335.77,1.80,12.97,46.04,333.51,642.58
6/21/22 20:05,1596.84,36.08,140.42,137.56,16.39,13.98,72.54,182.72,6.45,12.67,4.77,27.71,242.03,264.92,18.29,347.55,348.21,336.21,344.63,104.45,1.06,1.06,55.34,287.80,651.01,81.07,2.52,97.90,113.83,1940.10,105.31,103.00,84.92,2.97,4.81,136.11,41.43,49.24,101.46,159.48,151.00,4.62,187.32,93.10,58.76,7.95,7.95,24.93,39.27,37.35,107.04,67.59,107.45,129.11,131.95,85.48,135.71,135.01,141.12,1146.72,163.75,3555.43,246.05,246.10,211.22,914.98,5.83,80.51,-0.08,57.22,78.51,214.95,230.29,311.70,253.70,282.53,266.35,226.42,305.66,375.39,927.42,324.73,68.37,348.96,60.90,775.02,335.33,94.86,210.01,39.68,335.39,1.81,12.99,46.18,333.43,642.79
6/21/22 20:10,1596.50,36.08,140.44,137.72,16.42,14.02,73.10,182.24,6.46,12.45,4.78,27.68,242.08,264.84,18.28,347.62,348.34,336.37,344.73,104.51,1.06,1.06,50.42,283.19,651.01,81.13,-1.68,98.98,114.48,1938.02,105.38,103.00,85.56,2.94,5.03,139.38,41.46,49.13,101.75,158.37,150.99,4.84,205.26,93.13,58.71,7.96,7.96,24.93,39.68,37.37,107.01,67.54,107.39,129.07,131.91,87.88,134.85,133.81,140.50,1146.99,164.04,3548.94,311.92,311.93,211.05,918.83,5.81,80.22,-0.07,57.69,78.67,214.41,229.72,311.72,253.66,276.74,266.70,225.83,305.74,374.52,941.84,324.66,68.34,349.07,60.35,774.03,335.55,94.77,210.17,41.65,335.97,1.81,13.00,46.55,333.39,643.74
6/21/22 20:15,1598.08,36.08,140.02,137.61,16.41,14.01,72.92,182.36,6.48,12.46,4.78,27.71,241.56,264.78,18.32,347.68,348.25,336.25,344.74,103.54,1.06,1.06,50.64,274.70,651.01,81.45,-2.99,99.77,114.72,1937.85,105.45,103.00,86.44,2.95,5.16,142.36,40.48,49.25,103.31,160.38,152.14,4.68,184.77,92.87,58.59,7.97,7.96,24.93,40.19,37.39,107.04,67.43,106.89,128.90,131.71,91.65,134.75,134.02,140.22,1146.52,164.02,3553.31,324.69,324.69,210.78,928.63,5.73,80.05,-0.07,57.95,78.66,214.41,229.98,311.72,253.70,277.95,266.34,225.92,305.79,372.86,949.75,324.43,68.28,348.86,61.10,776.56,335.68,94.97,210.11,42.12,336.84,1.80,13.01,46.86,333.50,644.60
6/21/22 20:20,1597.35,36.08,140.06,137.39,16.46,14.05,72.93,182.43,6.48,12.34,4.78,27.68,241.76,264.80,18.39,347.64,348.35,336.40,344.73,103.89,1.06,1.06,46.89,271.72,651.01,82.32,-4.71,99.20,115.59,1938.85,105.45,103.00,87.06,2.97,5.11,142.86,40.56,49.34,103.59,162.70,152.66,4.25,160.50,93.10,58.63,7.95,7.95,24.93,40.99,37.33,107.01,67.39,106.89,128.73,131.50,92.88,135.60,134.80,141.14,1146.66,165.33,3574.73,278.04,277.92,211.06,926.19,5.63,80.29,-0.07,57.97,78.42,214.48,230.11,311.71,253.55,281.48,266.51,226.03,305.71,371.40,950.13,324.43,68.32,349.23,60.53,779.62,335.72,95.03,210.05,42.01,337.29,1.81,13.01,47.18,333.68,645.23
6/21/22 20:25,1598.15,36.07,140.24,137.37,16.45,14.05,72.30,182.05,6.52,12.20,4.78,27.59,241.82,264.80,18.41,347.74,348.46,336.48,344.90,106.03,1.04,1.03,43.12,270.87,651.01,82.27,-6.85,98.08,115.94,1934.12,105.51,103.00,86.53,2.97,5.60,142.07,40.83,49.30,102.87,161.08,152.12,4.13,162.16,93.30,58.54,7.94,7.94,24.93,41.98,37.26,107.08,67.39,107.47,128.77,131.48,92.36,135.70,134.61,141.49,1147.84,168.26,3592.73,278.93,278.93,211.47,924.86,5.64,80.04,-0.06,57.76,78.48,214.55,230.00,311.96,253.78,281.55,267.41,226.01,306.14,370.38,952.30,324.74,68.27,348.90,60.62,778.58,335.67,95.43,209.92,42.07,337.59,1.79,13.06,47.50,333.64,646.07
6/21/22 20:30,1600.54,36.08,140.12,137.44,16.38,13.99,73.08,182.30,6.53,12.31,4.79,27.80,241.73,264.70,18.46,347.71,348.47,336.40,344.85,106.41,1.02,1.01,46.26,271.07,651.01,81.90,-6.11,98.07,115.54,1941.83,105.44,103.00,86.18,2.95,5.89,140.57,41.45,49.27,102.88,159.75,151.60,4.14,169.49,93.37,58.50,7.94,7.94,24.93,42.85,37.29,107.09,67.40,107.80,128.88,131.74,91.03,135.15,134.32,140.90,1147.25,168.85,3589.67,302.36,302.36,211.44,933.78,5.64,79.71,-0.07,56.81,78.36,215.25,230.66,312.41,254.51,281.40,268.11,226.63,306.77,369.61,941.66,325.40,68.29,349.12,61.24,776.00,335.58,95.56,209.74,40.48,337.37,1.77,13.01,47.60,333.82,643.45
6/21/22 20:35,1599.89,36.08,140.12,137.35,16.39,14.00,73.07,182.31,6.53,12.12,4.78,27.59,242.35,264.71,18.47,347.60,348.44,336.44,344.89,106.80,1.00,1.00,48.44,269.83,651.01,81.67,-5.23,98.83,115.51,1939.21,105.33,103.00,86.43,2.97,5.89,139.20,41.08,49.44,103.22,160.77,151.49,4.06,167.70,93.32,58.48,7.94,7.94,24.93,43.30,37.37,107.06,67.38,107.78,129.00,131.80,89.90,135.55,134.52,141.55,1147.96,169.81,3609.51,209.87,209.86,211.97,933.88,5.64,79.68,-0.08,55.68,78.14,216.48,231.66,312.86,255.20,285.30,268.63,227.84,307.18,369.32,923.12,326.60,68.26,348.90,61.05,777.18,335.52,95.25,209.57,36.94,336.55,1.76,13.03,47.44,334.01,644.57
6/21/22 20:40,1599.35,36.08,139.99,137.35,16.41,14.01,72.95,182.33,6.55,11.95,4.79,27.71,242.63,264.77,18.51,347.63,348.49,336.41,344.90,106.42,1.00,1.00,54.93,267.40,651.01,80.86,-4.31,99.19,115.30,1941.54,105.27,103.00,86.76,2.96,5.89,135.56,41.47,49.28,103.59,160.85,151.56,4.01,168.42,93.47,58.60,7.93,7.93,24.93,43.20,37.46,107.04,67.42,107.80,129.04,131.92,87.89,134.35,133.25,140.49,1147.30,169.31,3602.42,257.10,257.10,211.97,934.10,5.61,79.54,-0.08,54.85,77.99,217.25,232.37,313.45,255.90,286.56,269.23,228.54,307.65,369.57,907.83,327.52,68.23,348.97,61.09,777.91,335.53,95.11,209.51,33.61,336.81,1.75,13.00,47.04,333.99,645.12
6/21/22 20:45,1599.20,36.08,139.75,137.25,16.41,13.98,73.37,182.94,6.56,12.03,4.79,27.98,242.65,264.89,18.58,347.43,348.25,336.12,344.65,106.16,0.99,0.99,58.96,271.77,651.01,80.75,-3.22,99.42,114.70,1940.61,105.03,103.00,86.72,2.97,5.89,134.11,41.20,49.48,103.81,161.56,151.89,4.01,169.18,93.15,58.44,7.91,7.91,24.84,42.93,37.41,106.97,67.44,108.30,129.08,132.01,84.68,134.43,133.60,140.34,1147.63,168.60,3605.47,277.53,277.53,211.86,939.08,5.58,79.58,-0.09,54.29,77.89,217.88,233.11,313.64,256.36,287.44,268.88,229.56,307.79,369.75,897.03,327.61,68.34,348.70,60.87,776.58,335.64,95.14,209.39,33.29,336.66,1.75,13.02,46.42,333.90,645.24
